#	Label	rel_flux_T1	rel_flux_T1_dfn	rel_flux_T1_dfn_model	rel_flux_T1_dfn_residual	rel_flux_err_T1_dfn
161	WASP-12b_00200_bdf.fits	0.092738	0.995696	0.985000	-0.004304	0.001575
162	WASP-12b_00201_bdf.fits	0.093162	1.000240	0.985000	0.000240	0.001589
163	WASP-12b_00202_bdf.fits	0.093062	0.999164	0.985000	-0.000836	0.001595
164	WASP-12b_00203_bdf.fits	0.093154	1.000151	0.985000	0.000151	0.001586
165	WASP-12b_00204_bdf.fits	0.093108	0.999649	0.985000	-0.000351	0.001546
166	WASP-12b_00205_bdf.fits	0.093065	0.999191	0.985000	-0.000809	0.001606
167	WASP-12b_00206_bdf.fits	0.093021	0.998716	0.985000	-0.001284	0.001551
168	WASP-12b_00207_bdf.fits	0.093113	0.999702	0.985000	-0.000298	0.001572
169	WASP-12b_00208_bdf.fits	0.093176	1.000369	0.985000	0.000369	0.001586
170	WASP-12b_00209_bdf.fits	0.092949	0.997937	0.985000	-0.002063	0.001612
171	WASP-12b_00210_bdf.fits	0.092853	0.996905	0.985000	-0.003095	0.001622
172	WASP-12b_00211_bdf.fits	0.093056	0.999071	0.985000	-0.000929	0.001598
173	WASP-12b_00212_bdf.fits	0.093270	1.001368	0.985000	0.001368	0.001565
174	WASP-12b_00213_bdf.fits	0.093107	0.999613	0.985000	-0.000387	0.001573
175	WASP-12b_00214_bdf.fits	0.093094	0.999479	0.985000	-0.000521	0.001550
176	WASP-12b_00215_bdf.fits	0.093005	0.998514	0.985000	-0.001486	0.001549
177	WASP-12b_00216_bdf.fits	0.092964	0.998067	0.985000	-0.001933	0.001583
178	WASP-12b_00217_bdf.fits	0.093015	0.998620	0.985000	-0.001380	0.001546
179	WASP-12b_00218_bdf.fits	0.092975	0.998179	0.985000	-0.001821	0.001554
180	WASP-12b_00219_bdf.fits	0.093138	0.999930	0.985000	-0.000070	0.001539
181	WASP-12b_00220_bdf.fits	0.092434	0.992372	0.985000	-0.007628	0.001630
182	WASP-12b_00221_bdf.fits	0.092712	0.995350	0.985000	-0.004650	0.001650
183	WASP-12b_00222_bdf.fits	0.092845	0.996775	0.985000	-0.003225	0.001627
184	WASP-12b_00223_bdf.fits	0.092749	0.995740	0.985000	-0.004260	0.001622
185	WASP-12b_00224_bdf.fits	0.092556	0.993664	0.985000	-0.006336	0.001605
186	WASP-12b_00225_bdf.fits	0.092710	0.995314	0.985000	-0.004686	0.001613
187	WASP-12b_00226_bdf.fits	0.092963	0.998020	0.985000	-0.001980	0.001734
188	WASP-12b_00227_bdf.fits	0.092921	0.997566	0.985000	-0.002434	0.002030
189	WASP-12b_00228_bdf.fits	0.092835	0.996638	0.985000	-0.003362	0.001790
190	WASP-12b_00229_bdf.fits	0.093179	1.000335	0.985000	0.000335	0.001806
191	WASP-12b_00230_bdf.fits	0.093183	1.000366	0.985000	0.000366	0.001569
192	WASP-12b_00231_bdf.fits	0.092761	0.995837	0.985000	-0.004163	0.001621
193	WASP-12b_00232_bdf.fits	0.092997	0.998359	0.985000	-0.001641	0.001581
194	WASP-12b_00233_bdf.fits	0.093037	0.998789	0.985000	-0.001211	0.001576
195	WASP-12b_00234_bdf.fits	0.092994	0.998320	0.985000	-0.001680	0.001560
196	WASP-12b_00235_bdf.fits	0.092993	0.998308	0.985000	-0.001692	0.001603
197	WASP-12b_00236_bdf.fits	0.092725	0.995425	0.985000	-0.004575	0.001716
198	WASP-12b_00237_bdf.fits	0.093127	0.999730	0.985000	-0.000270	0.001747
199	WASP-12b_00238_bdf.fits	0.092908	0.997379	0.985000	-0.002621	0.001706
200	WASP-12b_00239_bdf.fits	0.092935	0.997669	0.985000	-0.002331	0.001574
201	WASP-12b_00240_bdf.fits	0.093208	1.000590	0.985000	0.000590	0.001525
202	WASP-12b_00241_bdf.fits	0.093142	0.999880	0.985000	-0.000120	0.001541
203	WASP-12b_00242_bdf.fits	0.093395	1.002589	0.985000	0.002589	0.001521
204	WASP-12b_00243_bdf.fits	0.093098	0.999392	0.985000	-0.000608	0.001561
205	WASP-12b_00244_bdf.fits	0.093193	1.000410	0.985000	0.000410	0.001557
206	WASP-12b_00245_bdf.fits	0.092927	0.997543	0.985000	-0.002457	0.001591
207	WASP-12b_00246_bdf.fits	0.092876	0.996995	0.985000	-0.003005	0.001589
208	WASP-12b_00247_bdf.fits	0.093159	1.000028	0.985000	0.000028	0.001586
209	WASP-12b_00248_bdf.fits	0.093417	1.002790	0.985000	0.002790	0.001579
210	WASP-12b_00249_bdf.fits	0.093035	0.998680	0.985000	-0.001320	0.001584
211	WASP-12b_00250_bdf.fits	0.092932	0.997566	0.985000	-0.002434	0.001580
212	WASP-12b_00251_bdf.fits	0.093371	1.002271	0.985000	0.002271	0.001537
213	WASP-12b_00252_bdf.fits	0.092969	0.997957	0.985000	-0.002043	0.001570
214	WASP-12b_00253_bdf.fits	0.093295	1.001444	0.985000	0.001444	0.001568
215	WASP-12b_00254_bdf.fits	0.093404	1.002607	0.985000	0.002607	0.001586
216	WASP-12b_00255_bdf.fits	0.093106	0.999398	0.985000	-0.000602	0.001549
217	WASP-12b_00256_bdf.fits	0.093064	0.998939	0.985000	-0.001061	0.001555
218	WASP-12b_00257_bdf.fits	0.093148	0.999840	0.985000	-0.000160	0.001572
219	WASP-12b_00258_bdf.fits	0.092977	0.997990	0.985000	-0.002010	0.001584
220	WASP-12b_00259_bdf.fits	0.092836	0.996479	0.985000	-0.003521	0.001631
221	WASP-12b_00260_bdf.fits	0.093142	0.999751	0.985000	-0.000249	0.001578
222	WASP-12b_00261_bdf.fits	0.093432	1.002852	0.985000	0.002852	0.001623
223	WASP-12b_00262_bdf.fits	0.092751	0.995537	0.985000	-0.004463	0.001631
224	WASP-12b_00263_bdf.fits	0.092758	0.995605	0.985000	-0.004395	0.001624
225	WASP-12b_00264_bdf.fits	0.092877	0.996871	0.985000	-0.003129	0.001618
226	WASP-12b_00265_bdf.fits	0.092722	0.995204	0.985000	-0.004796	0.001654
227	WASP-12b_00266_bdf.fits	0.093330	1.001723	0.985000	0.001723	0.001652
228	WASP-12b_00267_bdf.fits	0.092830	0.996346	0.985000	-0.003654	0.001591
229	WASP-12b_00268_bdf.fits	0.092911	0.997208	0.985000	-0.002792	0.001592
230	WASP-12b_00269_bdf.fits	0.092927	0.997364	0.985000	-0.002636	0.001583
