Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Peak_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Peak_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,Angle_C8,Roundness_C8,Variance_C8,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Peak_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,Angle_C9,Roundness_C9,Variance_C9,BJD_TDB_B,rel_flux_T1_dfn,rel_flux_err_T1_dfn,rel_flux_T1_dfn_model,rel_flux_T1_dfn_residual,rel_flux_err_T1_dfn_residual
WASP-12b_00080_bdf.fits,0,56319.569663,2456319.569663,2456319.569085,2456319.574536,2456319.575300,1.127852,62.413110,-19.960000,100,6.509110,29.672297,18.955772,18,32,48,0.155553,0.190854,0.156056,0.212439,0.122056,0.132692,0.127316,0.099962,0.110847,0.000225,0.000276,0.000253,0.000292,0.000232,0.000240,0.000235,0.000218,0.000226,690.346949,691.542628,616.176056,726.936516,526.913153,552.961164,540.970833,458.297564,490.771022,7881671.934543,4472.286032,2403.556638,2081.368766,6.509098,29.672283,1226015.360958,1017.876020,1634.013659,6533.102051,1540.922391,3315,19.848747,17.343858,69.315252,0.999865,1266537.303878,1879.561282,2196.072811,6.513393,29.660004,1263169.392348,1645.139445,6816.231934,1545.261748,19.714763,17.292096,70.616310,0.999653,1362264.337662,2748.162634,1400.821085,6.506273,29.745011,1063946.762412,1598.946143,6396.434082,1555.571020,18.610904,16.799918,81.686778,0.999926,1076852.317324,3799.383031,2012.907553,6.497660,29.679288,1380998.146083,1683.536921,8639.306641,1577.237399,17.095862,15.928037,79.332345,0.998252,2151098.849109,1818.042332,2303.984710,6.513897,29.648470,857358.146391,1544.384807,5044.068848,1546.273594,19.711751,17.254168,74.276740,0.999716,630499.253503,2044.185684,644.776423,6.512073,29.825825,923315.339866,1574.677711,6253.438477,1571.293616,17.427817,16.148157,2.830443,0.998992,946123.532675,2836.593121,3217.131699,6.505574,29.550895,890136.315048,1556.450453,5318.374512,1550.393710,18.729849,16.525250,38.905048,0.998643,767996.579037,2434.665275,1751.260782,6.508843,29.707561,716267.783976,1505.122755,4539.149414,1539.662399,19.521074,17.206946,58.198659,0.999817,446774.800420,1516.937058,3010.542573,6.516367,29.572990,786480.048420,1533.383965,4495.468262,1552.287393,19.941184,17.227432,316.588685,0.997611,490242.089688,2456319.575300,1.003251,0.001453,0.985000,0.003251,0.001453
WASP-12b_00081_bdf.fits,0,56319.571043,2456319.571043,2456319.570464,2456319.575915,2456319.576679,1.123938,62.798717,-20.000000,100,6.509110,29.672297,18.943499,18,32,48,0.155685,0.190648,0.156942,0.212844,0.121656,0.132998,0.127579,0.099411,0.110275,0.000226,0.000277,0.000255,0.000293,0.000233,0.000241,0.000236,0.000219,0.000226,688.275695,688.662662,615.426666,725.664279,523.175768,552.070863,540.885639,454.134545,488.558511,7856327.135958,4472.591993,2401.077075,2080.636215,6.509098,29.672290,1223113.062836,1017.876020,1634.966854,6463.421387,1542.427236,3434,19.838228,17.368109,57.349654,0.999834,1248693.037110,1877.090242,2195.407980,6.513394,29.660002,1257965.782245,1645.632015,6880.987305,1549.170484,19.881477,17.460499,59.937635,0.999787,1311067.867765,2745.559297,1400.244302,6.506274,29.745003,1065727.020632,1602.908058,6378.538086,1556.789914,18.575552,16.915622,39.188491,0.999932,1068191.384405,3796.728732,2012.339304,6.497659,29.679281,1378718.683822,1682.803303,8951.475586,1582.122145,16.851526,15.878746,84.345123,0.997141,2212357.525335,1815.653734,2303.283936,6.513897,29.648472,852103.233350,1546.624300,5021.838867,1548.901650,19.824041,17.430278,63.808591,0.999813,606666.029344,2041.534937,644.080584,6.512074,29.825833,922222.771992,1574.971383,6187.014160,1574.596307,17.347524,16.201596,0.264235,0.998721,930229.748398,2834.093749,3216.467525,6.505573,29.550899,888896.740469,1553.866568,5345.757324,1551.268104,18.698844,16.669553,38.932204,0.998689,750718.416485,2432.143397,1750.691064,6.508844,29.707551,710384.939300,1507.206408,4603.434082,1544.372478,19.568290,17.240264,63.690649,0.999828,439603.752984,1514.612208,3009.803342,6.516366,29.572995,780307.964148,1528.423750,4488.784180,1555.858128,19.906012,17.212576,316.311915,0.997451,485563.185447,2456319.576679,1.004110,0.001459,0.985000,0.004110,0.001459
WASP-12b_00082_bdf.fits,0,56319.572422,2456319.572422,2456319.571843,2456319.577294,2456319.578058,1.120107,63.183858,-20.040000,100,6.509110,29.672297,18.902553,18,32,48,0.155428,0.190431,0.156797,0.212563,0.122014,0.133286,0.127377,0.100023,0.109776,0.000227,0.000278,0.000255,0.000295,0.000233,0.000242,0.000237,0.000220,0.000227,684.665538,685.071910,613.769792,721.219278,523.383713,549.827335,537.888377,454.823196,484.621933,7817746.369431,4468.668180,2399.987594,2082.205764,6.509098,29.672294,1215096.908229,1017.876020,1633.174948,6645.786133,1542.744184,3402,19.859290,17.404366,48.873536,0.999671,1200376.631710,1875.982549,2196.938513,6.513393,29.660010,1250591.802053,1645.114276,6537.037109,1547.450427,19.762622,17.354497,58.267560,0.999637,1275848.607227,2744.529342,1401.651870,6.506274,29.745029,1059651.933310,1597.650837,6364.863281,1556.574493,18.450791,16.899905,41.987991,0.999854,1035463.824547,3795.863667,2013.887156,6.497659,29.679274,1370455.537902,1684.232813,8440.442383,1581.921537,17.065364,16.044732,75.067647,0.998649,2058729.882412,1814.532198,2304.816285,6.513897,29.648480,850147.034946,1541.601456,4951.685547,1546.964058,19.706981,17.392206,68.696216,0.999817,590413.557787,2040.512053,645.484315,6.512073,29.825872,919447.103446,1576.647811,6041.432129,1573.106068,17.399943,16.252093,9.537477,0.998001,903249.971033,2833.010446,3218.021970,6.505574,29.550904,883290.067490,1552.988154,5269.670410,1551.232948,18.635113,16.611701,36.242702,0.997625,726811.580312,2431.127473,1752.102200,6.508843,29.707574,710854.533725,1505.197108,4665.836426,1541.852671,19.408400,17.228674,46.439203,0.999573,429240.508984,1513.363174,3011.352117,6.516367,29.573001,773308.356558,1527.652463,4407.474609,1555.443207,19.834472,17.330729,320.195490,0.998308,466610.663496,2456319.578058,1.002457,0.001464,0.985000,0.002457,0.001464
WASP-12b_00083_bdf.fits,0,56319.573801,2456319.573801,2456319.573222,2456319.578673,2456319.579437,1.116356,63.568506,-20.030000,100,6.509110,29.672297,18.866934,18,32,48,0.155019,0.190993,0.156617,0.212426,0.122109,0.132796,0.127129,0.099840,0.110374,0.000224,0.000275,0.000253,0.000291,0.000231,0.000239,0.000234,0.000217,0.000224,691.136341,694.615940,619.188208,729.543688,529.561843,555.662326,543.778350,459.927817,492.632316,7936326.929708,4483.042431,2402.094381,2079.579498,6.509098,29.672288,1230280.301675,1017.876020,1638.820550,7382.977539,1548.108633,3413,19.583245,17.135252,74.043763,0.998968,1432070.997684,1878.080235,2194.276067,6.513393,29.660009,1272704.014956,1650.249196,7505.020996,1551.997268,19.706045,17.177162,72.727779,0.998751,1512844.964127,2746.630534,1399.125310,6.506274,29.745012,1074652.395941,1607.054790,7223.250000,1562.290490,18.611103,16.657558,78.329753,0.999573,1201908.740245,3798.002320,2011.157058,6.497660,29.679278,1390505.171666,1689.592254,9487.835938,1588.659860,17.158560,15.576259,81.294915,0.995213,2435179.033806,1816.585042,2302.154852,6.513897,29.648479,863640.068109,1547.821049,5531.115723,1550.197912,19.656825,17.145610,77.916168,0.999087,698815.002546,2042.747598,642.898230,6.512073,29.825863,930362.061783,1578.900360,6596.954102,1579.092671,17.394627,15.828976,19.033026,0.998900,1051592.049322,2835.205386,3215.351307,6.505573,29.550899,895141.416633,1556.976946,6001.615234,1556.135245,18.493420,16.338777,48.583254,0.998253,859239.013637,2433.193546,1749.530676,6.508843,29.707563,720432.686462,1508.633449,5071.102051,1547.386191,19.353384,17.058392,73.096576,0.999240,504192.136196,1515.471605,3008.790982,6.516367,29.572989,788889.114159,1532.374467,4797.429688,1558.524919,19.845198,17.011256,307.118529,0.997848,542479.345525,2456319.579437,0.999823,0.001447,0.985000,-0.000177,0.001447
WASP-12b_00084_bdf.fits,0,56319.575180,2456319.575180,2456319.574601,2456319.580052,2456319.580816,1.112685,63.952630,-19.970000,100,6.509110,29.672297,18.569234,18,32,48,0.155468,0.190445,0.156975,0.211991,0.122058,0.132225,0.127617,0.100204,0.110639,0.000225,0.000274,0.000253,0.000291,0.000231,0.000239,0.000234,0.000218,0.000224,691.959147,693.887074,621.009323,728.598300,527.855533,554.272037,544.729064,460.262305,493.787275,7940310.053745,4486.623040,2400.154164,2081.510034,6.509098,29.672285,1234463.486710,1017.876020,1641.997777,7274.115234,1551.918832,3474,19.462659,17.084364,75.840311,0.999771,1415999.728697,1876.173956,2196.217314,6.513393,29.660005,1270272.684379,1649.206111,7246.337402,1557.804100,19.498717,17.022917,69.637557,0.999270,1514521.534159,2744.705000,1401.024562,6.506274,29.745006,1077320.794371,1605.295154,7025.577148,1566.213182,18.106303,16.462812,78.137685,0.999771,1231618.888519,3796.066173,2013.115336,6.497659,29.679278,1388851.362809,1690.371810,9488.724609,1594.468481,16.493537,15.502040,81.162792,0.995696,2453903.534201,1814.766254,2304.122444,6.513897,29.648473,863747.645257,1553.593058,5460.384766,1556.918911,19.464493,16.990560,78.440409,0.999107,705151.993618,2040.753584,644.872906,6.512073,29.825834,927298.121098,1578.143971,6995.633789,1584.073269,16.974440,15.764009,8.820432,0.999416,1054622.937408,2833.167567,3217.351583,6.505574,29.550895,898640.101394,1559.905363,5689.012207,1559.684569,18.377904,16.255543,41.762996,0.998244,863465.076163,2431.242511,1751.423289,6.508843,29.707561,723187.285345,1513.174363,4888.687988,1551.839287,19.057115,16.913650,64.696854,0.999239,507355.725578,1513.607450,3010.654530,6.516367,29.572996,790992.059093,1532.444105,4835.207031,1563.707994,19.687942,16.960041,312.092582,0.997438,546301.932926,2456319.580816,1.002724,0.001449,0.985000,0.002724,0.001449
WASP-12b_00085_bdf.fits,0,56319.576559,2456319.576559,2456319.575980,2456319.581431,2456319.582195,1.109093,64.336182,-19.930000,100,6.509110,29.672297,19.014676,18,32,48,0.155291,0.190532,0.156612,0.212530,0.121883,0.133074,0.126862,0.100442,0.110292,0.000226,0.000276,0.000254,0.000293,0.000232,0.000240,0.000235,0.000219,0.000225,688.501337,690.719267,617.558170,725.438452,525.275238,553.411612,540.263386,458.968028,490.094529,7901567.894999,4486.352664,2401.189182,2080.555364,6.509098,29.672295,1227043.273002,1017.876020,1640.377758,6558.284180,1554.658624,3436,19.831016,17.327597,67.262859,0.999620,1265333.976051,1877.238024,2195.366619,6.513393,29.660004,1264561.942618,1649.198987,6765.618652,1560.787059,19.885616,17.309865,68.591615,0.999450,1358592.026522,2745.702975,1400.135161,6.506274,29.745011,1069920.647270,1603.417801,6446.618652,1571.816537,18.650115,16.823483,64.387448,0.999591,1086586.885252,3796.924371,2012.146664,6.497660,29.679281,1384969.844630,1692.670721,8510.870117,1597.682742,16.950188,15.872639,77.415663,0.996057,2190095.732677,1815.759530,2303.201091,6.513897,29.648478,858439.416077,1551.640589,5071.540527,1559.232006,19.839784,17.305794,68.826501,0.999594,623372.880797,2041.819210,643.983923,6.512073,29.825848,927999.552804,1581.054361,6225.486816,1587.620999,17.506706,16.228377,10.658931,0.998617,936697.714065,2834.022323,3216.393842,6.505575,29.550898,889559.446055,1557.618323,5446.924805,1561.952749,18.741294,16.560451,42.792710,0.998258,762377.460479,2432.254015,1750.576062,6.508843,29.707561,721206.345946,1513.019621,4730.514160,1554.096335,19.617627,17.233152,59.760401,0.999141,452246.236802,1514.664510,3009.739756,6.516366,29.572997,784910.699599,1532.545427,4503.465820,1564.538103,20.109737,17.238144,315.498274,0.997872,492401.253151,2456319.582195,1.001589,0.001455,0.985000,0.001589,0.001455
WASP-12b_00086_bdf.fits,0,56319.577938,2456319.577938,2456319.577360,2456319.582810,2456319.583575,1.105578,64.719151,-19.960000,100,6.509110,29.672297,18.826107,18,32,48,0.155236,0.190780,0.156013,0.212807,0.121955,0.133080,0.127418,0.099757,0.110477,0.000225,0.000276,0.000254,0.000292,0.000232,0.000240,0.000235,0.000218,0.000224,688.752938,691.442828,615.427864,727.902266,525.716597,554.790796,543.096214,458.146532,492.232735,7896100.497038,4475.906438,2398.930030,2082.668610,6.509098,29.672288,1225757.294094,1017.876020,1638.435791,6520.333008,1546.802230,3524,19.742175,17.340069,69.558009,0.999531,1228116.934435,1874.840942,2197.431920,6.513394,29.660002,1265069.875343,1648.391985,6379.292969,1552.404664,19.766711,17.370454,72.454983,0.999276,1306177.785206,2743.437295,1402.071824,6.506275,29.745023,1065640.512916,1604.137159,6301.451660,1565.273835,18.469147,16.764195,71.651930,0.999864,1064395.064444,3794.796508,2014.301443,6.497660,29.679273,1385500.456724,1686.578698,8804.824219,1591.165797,16.680400,15.904127,77.967477,0.996627,2174386.272332,1813.409947,2305.238413,6.513897,29.648479,858297.438116,1550.238828,4815.823730,1551.668731,19.772667,17.358472,75.208096,0.999538,602639.028353,2039.409273,645.893438,6.512074,29.825860,927397.828468,1575.906729,6150.502441,1579.364043,17.168999,16.133475,14.119347,0.999114,930770.205201,2831.885603,3218.478244,6.505575,29.550900,892397.610033,1553.683773,5224.256836,1556.173529,18.651581,16.638441,37.607825,0.998174,745125.542053,2430.015437,1752.602125,6.508844,29.707563,716242.431986,1505.740232,4513.458984,1548.535616,19.487370,17.149697,62.210667,0.999402,438742.607458,1512.353344,3011.755263,6.516367,29.573001,785554.343453,1526.705351,4458.903809,1556.381057,19.695908,17.157557,316.671654,0.997654,494426.766199,2456319.583575,1.001237,0.001454,0.985000,0.001237,0.001454
WASP-12b_00087_bdf.fits,0,56319.579317,2456319.579317,2456319.578739,2456319.584189,2456319.584954,1.102141,65.101487,-19.980000,100,6.509110,29.672297,18.879508,18,32,48,0.154952,0.191403,0.156652,0.212169,0.121819,0.132552,0.127326,0.099839,0.110529,0.000224,0.000275,0.000252,0.000291,0.000230,0.000238,0.000234,0.000217,0.000224,692.140163,697.024341,620.789485,730.224466,529.163699,557.063687,544.535514,460.643397,493.021811,7955161.591307,4486.360488,2402.340033,2080.401683,6.509098,29.672289,1232667.321499,1017.876020,1639.671631,7027.447754,1545.512634,3294,19.768202,17.186492,56.268789,0.999548,1333313.011260,1878.313090,2195.117915,6.513394,29.660007,1278024.979962,1650.551021,6950.493652,1549.010209,19.751869,17.199604,57.572660,0.999288,1438527.175832,2746.935714,1399.914433,6.506274,29.745017,1077410.943598,1606.723811,6568.143555,1562.159664,18.610703,16.657022,43.831450,0.999829,1146651.397449,3798.280770,2012.070139,6.497659,29.679274,1392413.933603,1690.748744,8875.527344,1591.246543,16.979084,15.739733,76.236934,0.997323,2289901.450909,1816.832567,2302.987650,6.513897,29.648477,863856.315461,1549.835985,5181.016113,1550.185405,19.649939,17.162850,63.639123,0.999556,660053.557898,2042.863801,643.741294,6.512074,29.825859,931056.364046,1575.898258,6643.482910,1578.577541,17.301283,15.923566,17.321322,0.998692,1007408.492912,2835.477345,3216.223312,6.505573,29.550897,898496.468374,1560.692977,5450.116211,1555.797297,18.552254,16.383542,36.250395,0.997620,811578.399130,2433.471393,1750.382236,6.508843,29.707560,722137.253380,1509.863978,4665.534668,1545.124806,19.426607,17.018035,55.884284,0.999540,479047.004386,1515.730714,3009.540395,6.516367,29.572996,791765.332882,1536.886570,4678.016602,1555.989915,19.875633,17.018441,317.796700,0.998474,527798.246328,2456319.584954,0.999410,0.001444,0.984688,-0.000278,0.001444
WASP-12b_00088_bdf.fits,0,56319.580697,2456319.580697,2456319.580118,2456319.585569,2456319.586333,1.098779,65.483166,-19.980000,100,6.509110,29.672297,18.866447,18,32,48,0.155238,0.190784,0.156628,0.212119,0.121688,0.132920,0.127637,0.100056,0.110383,0.000226,0.000276,0.000254,0.000293,0.000231,0.000240,0.000235,0.000218,0.000225,688.396994,691.201691,616.791698,724.512895,526.110438,552.942649,542.344823,458.969632,491.292451,7893394.630024,4479.272517,2400.961150,2082.061139,6.509098,29.672286,1225358.028641,1017.876020,1638.578676,6673.980469,1544.389434,3478,19.824542,17.412404,48.164985,0.999964,1263862.019212,1877.013333,2196.842894,6.513393,29.659999,1264656.633087,1648.085571,6720.565430,1550.481929,19.767791,17.435962,78.280035,0.999976,1344354.421814,2745.507003,1401.546196,6.506275,29.745012,1068905.132898,1604.449229,6479.490723,1562.665137,18.505396,16.906206,307.404155,0.999968,1087109.885774,3796.894631,2013.635182,6.497660,29.679280,1381331.236639,1691.436214,8969.470703,1593.348950,16.921513,15.884110,83.959397,0.997961,2210957.071758,1815.549072,2304.701430,6.513897,29.648471,856326.577162,1545.157450,5049.047363,1549.321000,19.588097,17.414008,281.811474,0.999993,619530.440840,2041.639450,645.443473,6.512073,29.825840,926095.485639,1579.465327,6245.209473,1578.118428,17.384018,16.194350,359.252026,0.998541,954427.780395,2834.007767,3217.837629,6.505574,29.550900,893450.935439,1557.737375,5514.806641,1554.405219,18.607645,16.676383,30.399195,0.998721,763734.972121,2432.020909,1752.074099,6.508844,29.707552,717946.739165,1506.237410,4769.744629,1545.977291,19.475512,17.243452,305.582747,0.999987,455709.159235,1514.468000,3011.195057,6.516366,29.572997,784681.889993,1528.058672,4639.447266,1556.177808,19.723512,17.286928,323.059995,0.996662,488762.693211,2456319.586333,1.001263,0.001454,0.984012,0.002250,0.001454
WASP-12b_00089_bdf.fits,0,56319.582076,2456319.582076,2456319.581497,2456319.586948,2456319.587712,1.095491,65.864138,-20.010000,100,6.509110,29.672297,18.526651,18,32,48,0.154725,0.190572,0.156485,0.212042,0.122172,0.133240,0.127200,0.100089,0.110372,0.000226,0.000277,0.000255,0.000294,0.000233,0.000242,0.000236,0.000219,0.000226,684.720470,688.404494,613.841022,721.590018,525.349683,551.575343,539.695472,457.177926,488.097071,7860532.895049,4478.850448,2399.252901,2081.099782,6.509098,29.672285,1216219.601931,1017.876020,1635.466687,6630.357422,1548.468314,3379,19.243152,17.279290,47.027452,0.999711,1235067.881877,1875.364703,2195.839725,6.513393,29.660001,1258217.933499,1646.359636,6453.339355,1553.471393,19.524262,17.357199,46.199773,0.999849,1295656.423194,2743.913670,1400.517514,6.506274,29.745014,1063618.019260,1604.414938,6336.828125,1567.218822,18.327620,16.795640,31.756726,0.999895,1058671.659592,3795.277960,2012.675083,6.497659,29.679284,1375172.007418,1690.701891,8561.031250,1596.558872,16.518281,15.935035,74.717869,0.997903,2141098.154771,1813.920099,2303.742171,6.513896,29.648469,855787.104836,1545.912702,5054.897461,1551.412007,19.486772,17.365413,46.594300,0.999864,596484.140732,2039.877348,644.356886,6.512073,29.825840,924197.453156,1579.772482,6034.857910,1579.975485,16.928407,16.198686,7.344596,0.998613,923272.712795,2832.416010,3216.954201,6.505573,29.550896,887028.091451,1554.299568,5234.844238,1558.274675,18.236929,16.583525,34.575984,0.997508,743707.272779,2430.375309,1751.043710,6.508844,29.707556,715170.951839,1506.272647,4576.517578,1548.813942,18.943541,17.148189,49.830224,0.999701,437939.866059,1512.762956,3010.240530,6.516366,29.572997,781341.333592,1531.910409,4527.053711,1559.135730,19.530891,17.182205,322.397888,0.997405,484941.555409,2456319.587712,0.997955,0.001457,0.983074,-0.000119,0.001457
WASP-12b_00090_bdf.fits,0,56319.583455,2456319.583455,2456319.582876,2456319.588327,2456319.589091,1.092278,66.244336,-20.010000,100,6.509110,29.672297,19.495469,18,32,48,0.154415,0.190643,0.156583,0.212833,0.121489,0.132978,0.127344,0.099932,0.110499,0.000229,0.000281,0.000259,0.000299,0.000236,0.000245,0.000240,0.000222,0.000229,673.615842,678.105812,604.316456,712.484676,514.261292,542.182527,530.335078,449.132614,482.176634,7720977.558170,4469.467756,2401.356818,2080.464681,6.509098,29.672294,1192235.940589,1017.876020,1629.800976,5879.098633,1548.160143,3489,20.312557,18.054712,284.058564,0.999963,952114.482846,1877.397793,2195.230595,6.513393,29.660010,1236265.116341,1641.857471,6006.007812,1552.803654,20.222821,18.073067,278.901625,0.999991,1014947.281482,2745.955514,1399.896157,6.506274,29.745027,1045298.119694,1601.574481,5540.270020,1565.077108,19.116841,17.574115,295.677639,0.999936,825028.140542,3797.256906,2012.007209,6.497659,29.679276,1354909.495880,1685.264456,7458.556641,1596.764882,17.533628,16.779959,87.065346,0.998031,1668926.796727,1815.906297,2303.077536,6.513897,29.648482,836401.098569,1544.535098,4543.052734,1551.317321,20.567151,18.015125,84.861448,0.999953,468167.333504,2041.964714,643.736487,6.512073,29.825876,906211.222667,1576.170857,5520.773438,1580.411925,17.944815,16.989124,4.350904,0.999441,724034.002979,2834.348838,3216.308000,6.505574,29.550899,872157.514216,1555.573978,4670.023926,1556.495814,19.247425,17.354622,33.293452,0.999289,585715.115048,2432.466171,1750.367481,6.508843,29.707574,701470.036644,1504.136629,4114.271484,1548.819893,20.146322,17.909380,59.073266,0.999975,343699.934407,1514.812718,3009.670374,6.516366,29.572995,768264.954159,1524.187758,4021.357422,1558.589874,20.367659,17.977316,316.538581,0.998128,378513.170451,2456319.589091,0.995961,0.001479,0.981932,-0.000971,0.001479
WASP-12b_00091_bdf.fits,0,56319.584834,2456319.584834,2456319.584255,2456319.589706,2456319.590470,1.089138,66.623713,-20.020000,100,6.509110,29.672297,19.501350,18,32,48,0.154344,0.191063,0.156703,0.212522,0.121933,0.132968,0.127219,0.100013,0.109896,0.000229,0.000281,0.000259,0.000299,0.000235,0.000245,0.000239,0.000222,0.000229,674.387409,679.877849,605.309808,711.349960,518.246992,542.414877,531.503390,449.683386,479.452503,7731546.129351,4470.766835,2399.185614,2082.067459,6.509098,29.672296,1193320.368342,1017.876020,1629.397327,5879.201172,1552.408242,3397,20.323003,18.072312,53.694449,0.999302,941111.455133,1875.189783,2196.809078,6.513394,29.660012,1240249.064823,1642.124431,6142.460449,1555.156029,20.442882,18.119857,64.451377,0.999186,1010072.121671,2743.728955,1401.487085,6.506274,29.745029,1047423.728178,1602.018579,5670.161621,1569.699381,19.413912,17.642984,51.402790,0.999660,810461.071265,3795.228393,2013.676243,6.497659,29.679278,1355129.794292,1689.753886,7625.836914,1603.770361,17.346123,16.776687,76.355667,0.996324,1675245.904904,1813.713498,2304.682536,6.513897,29.648482,840275.307625,1538.470312,4603.629395,1554.610204,20.546007,18.138824,67.395970,0.999427,461821.614823,2039.681030,645.338699,6.512074,29.825868,907392.218358,1577.696837,5432.848145,1584.392494,17.947555,16.975092,20.582827,0.999198,725039.867722,2832.234813,3217.904184,6.505574,29.550905,872589.090080,1552.683411,4839.893066,1561.861064,19.193124,17.430370,43.749324,0.997748,575819.838460,2430.255940,1752.028765,6.508844,29.707568,702950.655181,1505.447874,4108.999512,1553.448922,19.999493,17.965261,54.796822,0.999552,339159.808789,1512.702380,3011.297730,6.516366,29.572993,765536.270813,1528.474547,4160.292480,1563.143033,20.300048,17.982752,313.575589,0.999147,378262.994053,2456319.590470,0.995509,0.001476,0.980641,-0.000132,0.001476
